ZipCode,EstimatedCombinedRate,TaxRegionName
83435,0.06,"JEFFERSON, ID"
83436,0.06,"MADISON, ID"
83438,0.06,"FREMONT, ID"
83440,0.06,"MADISON, ID"
83441,0.06,"MADISON, ID"
83442,0.06,"JEFFERSON, ID"
83443,0.06,"JEFFERSON, ID"
83444,0.06,"JEFFERSON, ID"
83445,0.06,"MADISON, ID"
83446,0.06,"SPENCER, ID"
83448,0.06,"MADISON, ID"
83449,0.07,"SWAN VALLEY, ID"
83450,0.06,"JEFFERSON, ID"
83451,0.06,"MADISON, ID"
83452,0.065,"TETONIA, ID"
83454,0.06,"UCON, ID"
83455,0.07,"VICTOR, ID"
83460,0.06,"REXBURG, ID"
83462,0.06,"LEMHI, ID"
83463,0.06,"LEMHI, ID"
83464,0.06,"LEADORE, ID"
83465,0.06,"LEADORE, ID"
83466,0.06,"LEMHI, ID"
83467,0.06,"SALMON, ID"
83468,0.06,"LEMHI, ID"
83469,0.06,"LEMHI, ID"
83501,0.06,"LEWISTON, ID"
83520,0.06,"CLEARWATER, ID"
83522,0.06,"COTTONWOOD, ID"
83523,0.06,"CRAIGMONT, ID"
83524,0.06,"CULDESAC, ID"
83525,0.06,"IDAHO, ID"
83526,0.06,"FERDINAND, ID"
83530,0.06,"GRANGEVILLE, ID"
83531,0.06,"GRANGEVILLE, ID"
83533,0.06,"IDAHO, ID"
83535,0.06,"JULIAETTA, ID"
83536,0.06,"IDAHO, ID"
83537,0.06,"KENDRICK, ID"
83539,0.06,"IDAHO, ID"
83540,0.06,"LAPWAI, ID"
83541,0.06,"NEZ PERCE, ID"
83542,0.06,"IDAHO, ID"
83543,0.06,"LEWIS, ID"
83544,0.06,"LEWIS, ID"
83545,0.06,"LEWIS, ID"
83546,0.06,"CLEARWATER, ID"
83547,0.06,"IDAHO, ID"
83548,0.06,"LEWIS, ID"
83549,0.07,"RIGGINS, ID"
83552,0.06,"IDAHO, ID"
83553,0.06,"CLEARWATER, ID"
83554,0.06,"IDAHO, ID"
83555,0.06,"LEWIS, ID"
83602,0.06,"BOISE, ID"
83604,0.06,"GRAND VIEW, ID"
83605,0.06,"NAMPA AUDITORIUM  DISTRICT, ID"
83606,0.06,"CALDWELL, ID"
83607,0.06,"NAMPA AUDITORIUM  DISTRICT, ID"
83610,0.06,"CAMBRIDGE, ID"
83611,0.07,"CASCADE, ID"
83612,0.06,"ADAMS, ID"
83615,0.07,"DONNELLY IN CITY SALES, ID"
83616,0.06,"GEM, ID"
83617,0.06,"EMMETT, ID"
83619,0.06,"FRUITLAND, ID"
83622,0.06,"BOISE, ID"
83623,0.06,"ELMORE, ID"
83624,0.06,"GRAND VIEW, ID"
83626,0.06,"CANYON, ID"
83627,0.06,"OWYHEE, ID"
83628,0.06,"HOMEDALE, ID"
83629,0.06,"GEM, ID"
83630,0.06,"CANYON, ID"
83631,0.06,"BOISE, ID"
83632,0.06,"WASHINGTON, ID"
83633,0.06,"ELMORE, ID"
83634,0.06,"ADA, ID"
83635,0.06,"MOUNTAIN COMMUNITY CENTER DISTRICT, ID"
83636,0.06,"GEM, ID"
83637,0.06,"BOISE, ID"
83638,0.07,"DONNELLY IN CITY SALES, ID"
83639,0.06,"MARSING, ID"
83641,0.06,"OWYHEE, ID"
83642,0.06,"ADA, ID"
83643,0.06,"ADAMS, ID"
83644,0.06,"CANYON, ID"
83645,0.06,"MIDVALE, ID"
83646,0.06,"ADA, ID"
83647,0.06,"OWYHEE, ID"
83648,0.06,"ELMORE, ID"
83650,0.06,"OWYHEE, ID"
83651,0.06,"NAMPA AUDITORIUM  DISTRICT, ID"
83652,0.06,"NAMPA, ID"
83653,0.06,"NAMPA, ID"
83654,0.06,"MOUNTAIN COMMUNITY CENTER DISTRICT, ID"
83655,0.06,"GEM, ID"
83656,0.06,"CANYON, ID"
83657,0.06,"GEM, ID"
83660,0.06,"PAYETTE, ID"
83661,0.06,"FRUITLAND, ID"
83666,0.06,"BOISE, ID"
83669,0.06,"ADA, ID"
83670,0.06,"GEM, ID"
83671,0.06,"IDAHO, ID"
83672,0.06,"WASHINGTON, ID"
83676,0.06,"CANYON, ID"
83677,0.06,"VALLEY, ID"
83680,0.06,"MERIDIAN, ID"
83686,0.06,"NAMPA AUDITORIUM  DISTRICT, ID"
83687,0.06,"NAMPA AUDITORIUM  DISTRICT, ID"
83701,0.06,"BOISE, ID"
83702,0.06,"ADA, ID"
83703,0.06,"ADA, ID"
83704,0.06,"BOISE AUDITORIUM DISTRICT SP, ID"
83705,0.06,"BOISE, ID"
83706,0.06,"BOISE, ID"
83707,0.06,"BOISE, ID"
83708,0.06,"BOISE, ID"
83709,0.06,"ADA, ID"
83711,0.06,"BOISE, ID"
83712,0.06,"ADA, ID"
83713,0.06,"ADA, ID"
83714,0.06,"ADA, ID"
83715,0.06,"BOISE, ID"
83716,0.06,"ADA, ID"
83717,0.06,"BOISE, ID"
83719,0.06,"BOISE, ID"
83720,0.06,"BOISE, ID"
83722,0.06,"BOISE, ID"
83724,0.06,"BOISE, ID"
83725,0.06,"BOISE, ID"
83726,0.06,"BOISE, ID"
83728,0.06,"BOISE, ID"
83729,0.06,"BOISE, ID"
83732,0.06,"BOISE, ID"
83735,0.06,"BOISE, ID"
83756,0.06,"BOISE, ID"
83799,0.06,"BOISE, ID"
83801,0.06,"ATHOL, ID"
83802,0.06,"SHOSHONE, ID"
83803,0.06,"KOOTENAI, ID"
83804,0.06,"BONNER, ID"
83805,0.07,"BONNERS FERRY, ID"
83806,0.06,"BOVILL, ID"
83808,0.06,"SHOSHONE, ID"
83809,0.06,"BONNER, ID"
83810,0.06,"KOOTENAI, ID"
83811,0.06,"BONNER, ID"
83812,0.06,"SHOSHONE, ID"
83813,0.06,"BONNER, ID"
83814,0.06,"COEUR D'ALENE, ID"
83815,0.06,"COEUR D'ALENE, ID"
83816,0.06,"COEUR D'ALENE, ID"
83821,0.06,"BONNER, ID"
83822,0.06,"BONNER, ID"
83823,0.06,"DEARY, ID"
83824,0.06,"LATAH, ID"
83825,0.06,"BONNER, ID"
83826,0.06,"BOUNDARY, ID"
83827,0.06,"CLEARWATER, ID"
83830,0.06,"SHOSHONE, ID"
83832,0.06,"GENESEE, ID"
83833,0.07,"HARRISON, ID"
83834,0.06,"LATAH, ID"
83835,0.06,"HAYDEN, ID"
83836,0.06,"BONNER, ID"
83837,0.06,"SHOSHONE, ID"
83839,0.06,"SHOSHONE, ID"
83840,0.06,"BONNER, ID"
83841,0.06,"BONNER, ID"
83842,0.06,"KOOTENAI, ID"
83843,0.06,"LATAH, ID"
83844,0.06,"MOSCOW, ID"
83845,0.06,"BOUNDARY, ID"
83846,0.06,"MULLAN, ID"
83847,0.06,"BOUNDARY, ID"
83848,0.06,"BONNER, ID"
83849,0.06,"OSBURN, ID"
83850,0.06,"PINEHURST, ID"
83851,0.06,"KOOTENAI, ID"
83852,0.07,"PONDERAY, ID"
83853,0.06,"BOUNDARY, ID"
83854,0.06,"HAUSER, ID"
83855,0.06,"LATAH, ID"
83856,0.06,"BONNER, ID"
83857,0.06,"LATAH, ID"
83858,0.06,"HAYDEN, ID"
83860,0.06,"BONNER, ID"
83861,0.06,"KOOTENAI, ID"
83864,0.07,"PONDERAY, ID"
83865,0.06,"BONNER, ID"
83866,0.06,"BENEWAH, ID"
83867,0.06,"SHOSHONE, ID"
83868,0.06,"PINEHURST, ID"
83869,0.06,"KOOTENAI, ID"
83870,0.06,"BENEWAH, ID"
83871,0.06,"LATAH, ID"
83872,0.06,"LATAH, ID"
83873,0.06,"SHOSHONE, ID"
83874,0.06,"SHOSHONE, ID"
83876,0.06,"KOOTENAI, ID"
83877,0.06,"POST FALLS, ID"
84001,0.0635,"DUCHESNE, UT"
84002,0.0635,"DUCHESNE, UT"
84003,0.0745,"MIDA NG AMERICAN FORK, UT"
84004,0.0745,"ALPINE, UT"
84005,0.0745,"EAGLE MOUNTAIN, UT"
84006,0.0745,"COPPERTON, UT"
84007,0.0635,"DUCHESNE, UT"
84008,0.0695,"VERNAL TR, UT"
84009,0.0745,"SOUTH JORDAN HTRZ, UT"
84010,0.0725,"BOUNTIFUL SP, UT"
84011,0.0725,"BOUNTIFUL SP, UT"
84013,0.0745,"EAGLE MOUNTAIN, UT"
84014,0.0725,"CENTERVILLE SP, UT"
84015,0.0725,"CLEARFIELD, UT"
84016,0.0725,"CLEARFIELD, UT"
84017,0.0875,"SUMMIT CO TR, UT"
84018,0.067,"MORGAN, UT"
84020,0.0745,"POINT OF THE MOUNTAIN AUTHORITY, UT"
84021,0.0645,"DUCHESNE, UT"
84022,0.066,"TOOELE, UT"
84023,0.0875,"DUTCH JOHN, UT"
84024,0.0875,"SUMMIT CO TR, UT"
84025,0.0725,"FARMINGTON, UT"
84026,0.0645,"UINTAH, UT"
84027,0.0635,"DUCHESNE, UT"
84028,0.0825,"GARDEN CITY SP, UT"
84029,0.07,"GRANTSVILLE, UT"
84031,0.0635,"DUCHESNE, UT"
84032,0.0835,"WASATCH, UT"
84033,0.0875,"SUMMIT CO TR, UT"
84034,0.0665,"JUAB, UT"
84035,0.0645,"UINTAH, UT"
84036,0.0875,"SUMMIT CO TR, UT"
84037,0.0725,"FARMINGTON, UT"
84038,0.0665,"RICH, UT"
84039,0.0645,"UINTAH, UT"
84040,0.0725,"LAYTON, UT"
84041,0.0725,"CLEARFIELD, UT"
84042,0.0745,"LINDON, UT"
84043,0.0745,"LEHI, UT"
84044,0.0845,"SALT LAKE CITY, UT"
84045,0.0745,"LEHI, UT"
84046,0.0765,"DAGGETT, UT"
84047,0.0765,"MURRAY, UT"
84048,0.0745,"LEHI, UT"
84049,0.0865,"MIDWAY, UT"
84050,0.0695,"MORGAN, UT"
84051,0.0635,"DUCHESNE, UT"
84052,0.0645,"UINTAH, UT"
84053,0.0635,"DUCHESNE, UT"
84054,0.0845,"SALT LAKE CITY, UT"
84055,0.0875,"SUMMIT CO TR, UT"
84056,0.0745,"RIVERDALE, UT"
84057,0.0745,"OREM, UT"
84058,0.0745,"OREM, UT"
84059,0.0745,"VINEYARD, UT"
84060,0.0955,"PARK CITY, UT"
84061,0.0875,"SUMMIT CO TR, UT"
84062,0.0745,"CEDAR HILLS, UT"
84063,0.0645,"UINTAH, UT"
84064,0.0665,"RICH, UT"
84065,0.0745,"MIDA NG BLUFFDALE, UT"
84066,0.0675,"ROOSEVELT, UT"
84067,0.0725,"ROY, UT"
84068,0.0955,"PARK CITY, UT"
84069,0.066,"TOOELE, UT"
84070,0.0745,"SANDY CITY, UT"
84071,0.066,"TOOELE, UT"
84072,0.0635,"DUCHESNE, UT"
84073,0.0635,"DUCHESNE, UT"
84074,0.07,"MIDA NG TOOELE CITY, UT"
84075,0.0725,"CLEARFIELD, UT"
84076,0.0645,"UINTAH, UT"
84078,0.0695,"NAPLES, UT"
84079,0.0695,"VERNAL TR, UT"
84080,0.066,"TOOELE, UT"
84081,0.0745,"WEST VALLEY CITY, UT"
84082,0.0725,"WASATCH, UT"
84083,0.066,"TOOELE, UT"
84084,0.0745,"WEST JORDAN, UT"
84085,0.0645,"UINTAH, UT"
84086,0.0665,"RICH, UT"
84087,0.0725,"BOUNTIFUL SP, UT"
84088,0.0745,"SOUTH JORDAN, UT"
84089,0.0725,"CLEARFIELD, UT"
84090,0.0745,"SANDY CITY, UT"
84091,0.0745,"SANDY CITY, UT"
84092,0.0905,"ALTA SP, UT"
84093,0.0745,"SANDY CITY, UT"
84094,0.0745,"SANDY CITY, UT"
84095,0.0745,"DRAPER, UT"
84096,0.0745,"SALT LAKE, UT"
84097,0.0745,"OREM, UT"
84098,0.0955,"PARK CITY, UT"
84101,0.0845,"SALT LAKE CENTRAL HTRZ, UT"
84102,0.0845,"SALT LAKE CITY, UT"
84103,0.0845,"SALT LAKE CITY, UT"
84104,0.0845,"SALT LAKE CENTRAL HTRZ, UT"
84105,0.0845,"SALT LAKE CITY, UT"
84106,0.0845,"SALT LAKE CITY, UT"
84107,0.0765,"MURRAY, UT"
84108,0.0845,"SALT LAKE CITY, UT"
84109,0.0845,"SALT LAKE CITY, UT"
84110,0.0845,"SALT LAKE CENTRAL HTRZ, UT"
84111,0.0845,"SALT LAKE CITY, UT"
84112,0.0845,"SALT LAKE CITY, UT"
84113,0.1005,"SALT LAKE CITY, UT"
84114,0.0845,"SALT LAKE CITY, UT"
84115,0.0845,"SALT LAKE CITY, UT"
84116,0.0845,"FAIRPARK DISTRICT, UT"
84117,0.0765,"MURRAY, UT"
84118,0.0745,"WEST VALLEY CITY, UT"
84119,0.0845,"SALT LAKE CITY, UT"
84120,0.0845,"SALT LAKE CITY, UT"
84121,0.0855,"SALT LAKE, UT"
84122,0.0845,"SALT LAKE CITY, UT"
84123,0.0845,"SALT LAKE CITY, UT"
84124,0.0745,"MILLCREEK, UT"
84125,0.0845,"SALT LAKE CITY, UT"
84126,0.0845,"SALT LAKE CITY, UT"
84127,0.0845,"SALT LAKE CITY, UT"
84128,0.0745,"WEST VALLEY CITY, UT"
84129,0.0745,"WEST VALLEY CITY, UT"
84130,0.0845,"SALT LAKE CITY, UT"
84131,0.0845,"SALT LAKE CITY, UT"
84132,0.0845,"SALT LAKE CITY, UT"
84133,0.0845,"SALT LAKE CITY, UT"
84134,0.0845,"FAIRPARK DISTRICT, UT"
84138,0.0845,"SALT LAKE CITY, UT"
84139,0.0845,"SALT LAKE CITY, UT"
84143,0.0845,"SALT LAKE CITY, UT"
84145,0.0845,"SALT LAKE CONVENTION CENTER REVITALIZATION ZONE, UT"
84147,0.0845,"SALT LAKE CITY, UT"
84148,0.1005,"SALT LAKE CITY, UT"
84150,0.0845,"SALT LAKE CITY, UT"
84151,0.0845,"SALT LAKE CITY, UT"
84152,0.0845,"SALT LAKE CITY, UT"
84157,0.0765,"MURRAY, UT"
84158,0.0845,"SALT LAKE CITY, UT"
84165,0.0765,"SOUTH SALT LAKE, UT"
84170,0.0845,"SALT LAKE CITY, UT"
84171,0.0745,"COTTONWOOD HEIGHTS, UT"
84180,0.0845,"SALT LAKE CITY, UT"
84184,0.0745,"TAYLORSVILLE, UT"
84190,0.0845,"SALT LAKE CITY, UT"
84199,0.0845,"SALT LAKE CITY, UT"
84201,0.0725,"WEBER, UT"
84244,0.0725,"OGDEN, UT"
84301,0.0665,"BEAR RIVER CITY, UT"
84302,0.0695,"MIDA NG BRIGHAM CITY, UT"
84304,0.07,"CACHE, UT"
84305,0.07,"CACHE, UT"
84306,0.0665,"BOX ELDER, UT"
84307,0.0665,"BOX ELDER, UT"
84308,0.07,"CACHE, UT"
84309,0.0665,"BOX ELDER, UT"
84310,0.0725,"OGDEN VALLEY, UT"
84311,0.0665,"BOX ELDER, UT"
84312,0.0665,"BOX ELDER, UT"
84313,0.0665,"BOX ELDER, UT"
84314,0.0665,"BOX ELDER, UT"
84315,0.0725,"HOOPER, UT"
84316,0.0665,"HOWELL, UT"
84317,0.0825,"HUNTSVILLE, UT"
84318,0.073,"NORTH LOGAN TR SP, UT"
84319,0.073,"HYRUM, UT"
84320,0.0725,"LEWISTON, UT"
84321,0.073,"MIDA NG LOGAN, UT"
84322,0.073,"LOGAN, UT"
84323,0.073,"LOGAN, UT"
84324,0.0695,"BRIGHAM CITY TR, UT"
84325,0.07,"CACHE, UT"
84326,0.073,"PROVIDENCE TR SP, UT"
84327,0.07,"CACHE, UT"
84328,0.07,"CACHE, UT"
84329,0.0665,"BOX ELDER, UT"
84330,0.0665,"BOX ELDER, UT"
84331,0.0665,"BOX ELDER, UT"
84332,0.073,"LOGAN, UT"
84333,0.073,"RICHMOND, UT"
84334,0.0665,"BOX ELDER, UT"
84335,0.073,"SMITHFIELD TR SP, UT"
84336,0.0765,"SNOWVILLE, UT"
84337,0.0665,"BOX ELDER, UT"
84338,0.07,"TRENTON, UT"
84339,0.073,"LOGAN, UT"
84340,0.0695,"WILLARD TR, UT"
84341,0.073,"LOGAN, UT"
84401,0.0725,"WEBER, UT"
84402,0.0725,"OGDEN, UT"
84403,0.0725,"WEBER, UT"
84404,0.0725,"INLAND PORT WEST WEBER, UT"
84405,0.0745,"RIVERDALE, UT"
84407,0.0725,"OGDEN, UT"
84408,0.0725,"OGDEN, UT"
84409,0.0725,"OGDEN, UT"
84412,0.0725,"OGDEN, UT"
84414,0.0725,"WEBER, UT"
84415,0.0725,"OGDEN, UT"
84501,0.0675,"PRICE TR, UT"
84510,0.1235,"NAVAJO NATION, UT"
84511,0.0675,"BLANDING, UT"
84512,0.1235,"NAVAJO NATION, UT"
84513,0.0635,"EMERY, UT"
84515,0.0735,"GRAND, UT"
84516,0.0635,"EMERY, UT"
84518,0.0635,"EMERY, UT"
84520,0.0635,"EAST CARBON, UT"
84521,0.0635,"EMERY, UT"
84522,0.0635,"EMERY, UT"
84523,0.0635,"EMERY, UT"
84525,0.095,"UIPA CASTLE COUNTRY, UT"
84526,0.0645,"HELPER, UT"
84528,0.0635,"EMERY, UT"
84529,0.0645,"HELPER, UT"
84530,0.0635,"SAN JUAN, UT"
84531,0.1235,"NAVAJO NATION, UT"
84532,0.0935,"MOAB LIONSBACK RESORT, UT"
84533,0.0635,"SAN JUAN, UT"
84534,0.1235,"NAVAJO NATION, UT"
84535,0.0665,"MONTICELLO, UT"
84536,0.1235,"NAVAJO NATION, UT"
84537,0.0635,"EMERY, UT"
84539,0.0635,"EAST CARBON, UT"
84540,0.0735,"GRAND, UT"
84542,0.0665,"WELLINGTON, UT"
84601,0.0745,"PROVO, UT"
84602,0.0745,"PROVO, UT"
84603,0.0745,"PROVO, UT"
84604,0.0895,"UTAH, UT"
84605,0.0745,"PROVO, UT"
84606,0.0745,"PROVO, UT"
84620,0.0675,"AURORA, UT"
84621,0.0635,"SANPETE, UT"
84622,0.0675,"GUNNISON TR, UT"
84623,0.0635,"SANPETE, UT"
84624,0.0635,"MILLARD, UT"
84626,0.0735,"UTAH, UT"
84627,0.0675,"INLAND PORT SKYLINE CORRIDOR, UT"
84628,0.0695,"EUREKA, UT"
84629,0.0735,"UTAH, UT"
84630,0.0635,"SANPETE, UT"
84631,0.0675,"INLAND PORT HISTORIC CAPITOL, UT"
84632,0.0635,"SANPETE, UT"
84633,0.0735,"UTAH, UT"
84634,0.0675,"INLAND PORT SKYLINE CORRIDOR, UT"
84635,0.0635,"MILLARD, UT"
84636,0.0635,"MILLARD, UT"
84637,0.0635,"MILLARD, UT"
84638,0.0635,"MILLARD, UT"
84639,0.0665,"LEVAN, UT"
84640,0.0635,"MILLARD, UT"
84642,0.0665,"MIDA NG MANTI, UT"
84643,0.0645,"MAYFIELD, UT"
84644,0.0635,"MILLARD, UT"
84645,0.0705,"MONA, UT"
84646,0.0635,"SANPETE, UT"
84647,0.0675,"MOUNT PLEASANT, UT"
84648,0.0705,"NEPHI, UT"
84649,0.0635,"MILLARD, UT"
84651,0.0745,"PAYSON, UT"
84652,0.0675,"REDMOND, UT"
84653,0.0735,"UTAH, UT"
84654,0.0705,"SALINA TR, UT"
84655,0.0745,"SANTAQUIN, UT"
84656,0.0665,"SCIPIO, UT"
84657,0.0665,"SEVIER, UT"
84660,0.0745,"INLAND PORT VERK INDUSTRIAL PARK, UT"
84662,0.0665,"MANTI, UT"
84663,0.0745,"SPANISH FORK CITY, UT"
84664,0.0745,"MAPLETON, UT"
84665,0.0665,"STERLING, UT"
84667,0.0635,"SANPETE, UT"
84701,0.0705,"INLAND PORT SKYLINE CORRIDOR, UT"
84710,0.0735,"KANE, UT"
84711,0.0665,"SEVIER, UT"
84712,0.0735,"GARFIELD, UT"
84713,0.0735,"BEAVER, UT"
84714,0.0665,"IRON, UT"
84715,0.0905,"TORREY, UT"
84716,0.0845,"ESCALANTE, UT"
84718,0.0735,"GARFIELD, UT"
84719,0.0865,"BRIAN HEAD SP, UT"
84720,0.0675,"CEDAR CITY, UT"
84721,0.0675,"INLAND PORT IRON SPRINGS, UT"
84722,0.0645,"WASHINGTON, UT"
84723,0.0635,"CIRCLEVILLE, UT"
84724,0.0665,"SEVIER, UT"
84725,0.0645,"WASHINGTON, UT"
84726,0.0845,"ESCALANTE, UT"
84728,0.0635,"MILLARD, UT"
84729,0.0735,"GLENDALE, UT"
84730,0.0665,"SEVIER, UT"
84731,0.0635,"BEAVER, UT"
84732,0.0635,"PIUTE, UT"
84733,0.0645,"WASHINGTON, UT"
84734,0.0765,"WAYNE, UT"
84735,0.0845,"HATCH, UT"
84736,0.0735,"GARFIELD, UT"
84737,0.0708,"HURRICANE, UT"
84738,0.0675,"IVINS TR, UT"
84739,0.0665,"SEVIER, UT"
84740,0.0635,"JUNCTION, UT"
84741,0.0845,"BIG WATER, UT"
84742,0.0675,"CEDAR CITY, UT"
84743,0.0635,"CIRCLEVILLE, UT"
84744,0.0695,"KOOSHAREM, UT"
84745,0.0708,"LA VERKIN TR, UT"
84746,0.0708,"HURRICANE, UT"
84747,0.0795,"LOA, UT"
84749,0.0765,"WAYNE, UT"
84750,0.0635,"PIUTE, UT"
84751,0.0635,"BEAVER, UT"
84752,0.0635,"BEAVER, UT"
84753,0.0665,"IRON, UT"
84754,0.0705,"RICHFIELD, UT"
84755,0.0835,"ORDERVILLE SP, UT"
84756,0.0665,"IRON, UT"
84757,0.0665,"IRON, UT"
84758,0.0835,"ORDERVILLE SP, UT"
84759,0.0835,"PANGUITCH, UT"
84760,0.0665,"IRON, UT"
84761,0.0675,"PAROWAN, UT"
84762,0.0735,"KANE, UT"
84763,0.0678,"ROCKVILLE, UT"
84764,0.0855,"BRYCE CANYON RESORT SP, UT"
84765,0.0675,"IVINS TR, UT"
84766,0.0665,"SEVIER, UT"
84767,0.0838,"SPRINGDALE SP, UT"
84770,0.0675,"SANTA CLARA TR, UT"
84771,0.0675,"SAINT GEORGE TR, UT"
84772,0.0675,"PAROWAN, UT"
84773,0.0765,"WAYNE, UT"
84774,0.0678,"TOQUERVILLE, UT"
84775,0.0905,"TORREY, UT"
84776,0.0835,"TROPIC SP, UT"
84779,0.0778,"VIRGIN, UT"
84780,0.0675,"SAINT GEORGE TR, UT"
84781,0.0645,"WASHINGTON, UT"
84782,0.0645,"WASHINGTON, UT"
84783,0.0645,"WASHINGTON, UT"
84784,0.0645,"WASHINGTON, UT"
84790,0.0675,"MIDA NG ST GEORGE, UT"
84791,0.0675,"SAINT GEORGE TR, UT"
85001,0.091,"PHOENIX, AZ"
85002,0.091,"PHOENIX, AZ"
85003,0.091,"PHOENIX, AZ"
85004,0.091,"MARICOPA COUNTY STADIUM DISTRICT, AZ"
85005,0.091,"PHOENIX, AZ"
85006,0.091,"PHOENIX, AZ"
85007,0.091,"PHOENIX, AZ"
85008,0.091,"PHOENIX, AZ"
85009,0.091,"PHOENIX, AZ"
85010,0.091,"PHOENIX, AZ"
85011,0.091,"PHOENIX, AZ"
85012,0.091,"PHOENIX, AZ"
85013,0.091,"PHOENIX, AZ"
85014,0.091,"PHOENIX, AZ"
85015,0.091,"PHOENIX, AZ"
85016,0.091,"PHOENIX, AZ"
85017,0.091,"PHOENIX, AZ"
85018,0.091,"PHOENIX, AZ"
85019,0.091,"PHOENIX, AZ"
85020,0.091,"PHOENIX, AZ"
85021,0.091,"PHOENIX, AZ"
85022,0.091,"PHOENIX, AZ"
85023,0.091,"PHOENIX, AZ"
85024,0.091,"PHOENIX, AZ"
85026,0.091,"PHOENIX, AZ"
85027,0.091,"PHOENIX, AZ"
85028,0.091,"PHOENIX, AZ"
85029,0.091,"PHOENIX, AZ"
85030,0.091,"PHOENIX, AZ"
85031,0.091,"PHOENIX, AZ"
85032,0.091,"PHOENIX, AZ"
85033,0.091,"PHOENIX, AZ"
85034,0.091,"PHOENIX, AZ"
85035,0.091,"PHOENIX, AZ"
85036,0.091,"PHOENIX, AZ"
85037,0.091,"PHOENIX, AZ"
85038,0.091,"PHOENIX, AZ"
85040,0.091,"PHOENIX, AZ"
85041,0.091,"PHOENIX, AZ"
85042,0.091,"PHOENIX, AZ"
85043,0.091,"PHOENIX, AZ"
85044,0.091,"PHOENIX, AZ"
85045,0.091,"PHOENIX, AZ"
85046,0.091,"PHOENIX, AZ"
85048,0.091,"PHOENIX, AZ"
85050,0.091,"PHOENIX, AZ"
85051,0.091,"PHOENIX, AZ"
85053,0.091,"PHOENIX, AZ"
85054,0.091,"PHOENIX, AZ"
85060,0.091,"PHOENIX, AZ"
85061,0.091,"PHOENIX, AZ"
85062,0.091,"PHOENIX, AZ"
85063,0.091,"PHOENIX, AZ"
85064,0.091,"PHOENIX, AZ"
85066,0.091,"PHOENIX, AZ"
85067,0.091,"PHOENIX, AZ"
85068,0.091,"PHOENIX, AZ"
85069,0.091,"PHOENIX, AZ"
85070,0.091,"PHOENIX, AZ"
85071,0.091,"PHOENIX, AZ"
85072,0.091,"PHOENIX, AZ"
85074,0.091,"PHOENIX, AZ"
85076,0.091,"PHOENIX, AZ"
85078,0.091,"PHOENIX, AZ"
85079,0.091,"PHOENIX, AZ"
85080,0.091,"PHOENIX, AZ"
85082,0.091,"PHOENIX, AZ"
85083,0.091,"PHOENIX, AZ"
85085,0.091,"PHOENIX, AZ"
85086,0.091,"PHOENIX, AZ"
85087,0.091,"PHOENIX, AZ"
85117,0.091,"APACHE JUNCTION, AZ"
85118,0.067,"PINAL, AZ"
85119,0.091,"APACHE JUNCTION, AZ"
85120,0.091,"APACHE JUNCTION, AZ"
85121,0.087,"CASA GRANDE, AZ"
85122,0.087,"CASA GRANDE, AZ"
85123,0.067,"PINAL, AZ"
85127,0.063,"MARICOPA, AZ"
85128,0.097,"COOLIDGE, AZ"
85130,0.087,"CASA GRANDE, AZ"
85131,0.097,"ELOY, AZ"
85132,0.117,"PINAL, AZ"
85135,0.096,"HAYDEN, AZ"
85137,0.107,"KEARNY, AZ"
85138,0.092,"MARICOPA, AZ"
85139,0.092,"MARICOPA, AZ"
85140,0.0895,"QUEEN CREEK, AZ"
85141,0.067,"PINAL, AZ"
85142,0.0895,"QUEEN CREEK, AZ"
85143,0.087,"FLORENCE, AZ"
85144,0.0895,"QUEEN CREEK, AZ"
85145,0.067,"PINAL, AZ"
85147,0.082,"GILA RIVER TRIBAL AREA SP, AZ"
85172,0.067,"PINAL, AZ"
85173,0.107,"SUPERIOR, AZ"
85178,0.091,"APACHE JUNCTION, AZ"
85190,0.091,"APACHE JUNCTION, AZ"
85191,0.097,"COOLIDGE, AZ"
85192,0.101,"WINKELMAN, AZ"
85193,0.097,"ELOY, AZ"
85194,0.097,"COOLIDGE, AZ"
85201,0.083,"MESA, AZ"
85202,0.083,"MESA, AZ"
85203,0.083,"MESA, AZ"
85204,0.083,"GILBERT, AZ"
85205,0.083,"MESA, AZ"
85206,0.083,"GILBERT, AZ"
85207,0.083,"MESA, AZ"
85208,0.083,"MESA, AZ"
85209,0.083,"GILBERT, AZ"
85210,0.083,"GILBERT, AZ"
85211,0.083,"MESA, AZ"
85212,0.083,"MESA, AZ"
85213,0.083,"MESA, AZ"
85214,0.083,"MESA, AZ"
85215,0.083,"MESA, AZ"
85216,0.083,"MESA, AZ"
85224,0.078,"CHANDLER, AZ"
85225,0.078,"CHANDLER, AZ"
85226,0.078,"GILA RIVER TRIBAL AREA SP, AZ"
85233,0.083,"GILBERT, AZ"
85234,0.083,"GILBERT, AZ"
85236,0.083,"GILBERT, AZ"
85244,0.078,"CHANDLER, AZ"
85246,0.078,"CHANDLER, AZ"
85248,0.082,"GILA RIVER TRIBAL AREA SP, AZ"
85249,0.083,"GILBERT, AZ"
85250,0.088,"PARADISE VALLEY, AZ"
85251,0.091,"PHOENIX, AZ"
85252,0.08,"SCOTTSDALE, AZ"
85253,0.091,"PHOENIX, AZ"
85254,0.091,"PHOENIX, AZ"
85255,0.091,"PHOENIX, AZ"
85256,0.0805,"SALT RIVER RESERVATION, AZ"
